,0
2016-02-21 14:25:00,15107665431.90164
2016-02-21 15:25:00,13901499519.817225
2016-02-21 16:25:00,14752196899.917343
2016-02-21 17:25:00,6356161642.184094
2016-02-21 18:25:00,19507486035.3272
2016-02-21 19:25:00,5582929097.219104
2016-02-21 20:25:00,17417047905.982273
2016-02-21 21:25:00,8954368619.066195
2016-02-21 22:25:00,13211496164.56008
2016-02-21 23:25:00,20420782283.50649
2016-02-22 00:25:00,15023526080.94547
2016-02-22 01:25:00,19632886029.540726
2016-02-22 02:25:00,7974428341.704077
2016-02-22 03:25:00,26833070536.003895
2016-02-22 04:25:00,27315557126.64318
2016-02-22 05:25:00,22951232811.902252
2016-02-22 06:25:00,9224989896.901182
2016-02-22 07:25:00,8409586547.430515
2016-02-22 08:25:00,8054927047.66695
2016-02-22 09:25:00,4724950427.132395
2016-02-22 10:25:00,2630972781.8217626
2016-02-22 11:25:00,9674912940.655989
2016-02-22 12:25:00,8146651075.692486
2016-02-22 13:25:00,11123586260.90494
2016-02-22 14:25:00,4318715123.297139
2016-02-22 15:25:00,6179185843.898883
2016-02-22 16:25:00,5466630715.488822
2016-02-22 17:25:00,22899657007.830563
2016-02-22 18:25:00,5946589080.438317
2016-02-22 19:25:00,6969205807.444071
2016-02-22 20:25:00,5865584729.337486
2016-02-22 21:25:00,11162419807.500095
2016-02-22 22:25:00,12137505891.53782
2016-02-22 23:25:00,12889501340.708586
2016-02-23 00:25:00,21558584972.93902
2016-02-23 01:25:00,18316489477.38152
2016-02-23 02:25:00,13176808908.096178
2016-02-23 03:25:00,11224007385.30335
2016-02-23 04:25:00,14971444631.735823
2016-02-23 05:25:00,12834588278.726374
2016-02-23 06:25:00,14979130437.83278
2016-02-23 07:25:00,30060906838.670986
2016-02-23 08:25:00,21463928203.113327
2016-02-23 09:25:00,3714266925.382445
2016-02-23 10:25:00,12435432006.822525
2016-02-23 11:25:00,10360567747.726696
2016-02-23 12:25:00,10277844203.156809
2016-02-23 13:25:00,10098643566.264582
2016-02-23 14:25:00,4684296558.040592
2016-02-23 15:25:00,823898187.7883571
2016-02-23 16:25:00,360423854.33628386
2016-02-23 17:25:00,656024001.9863843
2016-02-23 18:25:00,3260298720.5239773
2016-02-23 19:25:00,1623424279.9271507
2016-02-23 20:25:00,3654297412.020656
2016-02-23 21:25:00,6592702437.72073
2016-02-23 22:25:00,10947621752.895643
2016-02-23 23:25:00,4007439976.370348
2016-02-24 00:25:00,8394417193.291783
2016-02-24 01:25:00,4823045583.896198
2016-02-24 02:25:00,1924080878.9568286
2016-02-24 03:25:00,408359013.4146785
2016-02-24 04:25:00,624370616.3502291
2016-02-24 05:25:00,501701105.8816791
2016-02-24 06:25:00,1391029774.521769
2016-02-24 07:25:00,3548617578.187486
2016-02-24 08:25:00,4509141082.2520275
2016-02-24 09:25:00,5537117647.720132
2016-02-24 10:25:00,10611064349.070965
2016-02-24 11:25:00,8687489115.252094
2016-02-24 12:25:00,8147358978.885627
2016-02-24 13:25:00,13101467782.540474
2016-02-24 14:25:00,2592442622.309382
2016-02-24 15:25:00,1429256546.9513748
2016-02-24 16:25:00,924015925.1039915
2016-02-24 17:25:00,592110456.5485247
2016-02-24 18:25:00,1846413785.766518
2016-02-24 19:25:00,3900142078.0957136
2016-02-24 20:25:00,19713586993.55878
2016-02-24 21:25:00,28355264659.311905
2016-02-24 22:25:00,22019126564.590935
2016-02-24 23:25:00,26927120531.664036
2016-02-25 00:25:00,26784831989.842724
2016-02-25 01:25:00,19441347651.28233
2016-02-25 02:25:00,8483309608.544756
2016-02-25 03:25:00,16938909863.529427
2016-02-25 04:25:00,15891213137.68097
2016-02-25 05:25:00,11068774327.950321
2016-02-25 06:25:00,13556245019.619673
2016-02-25 07:25:00,17688781603.12077
2016-02-25 08:25:00,26427037490.223824
2016-02-25 09:25:00,24262572912.68188
2016-02-25 10:25:00,23255226668.84245
2016-02-25 11:25:00,30077795386.278774
2016-02-25 12:25:00,34490054860.0981
2016-02-25 13:25:00,30630162134.983818
2016-02-25 14:25:00,24345296457.251766
2016-02-25 15:25:00,14627808195.979736
2016-02-25 16:25:00,19457123779.58661
2016-02-25 17:25:00,20976587419.149647
2016-02-25 18:25:00,33666358930.36492
2016-02-25 19:25:00,11385409313.339464
2016-02-25 20:25:00,36294500099.41412
2016-02-25 21:25:00,35365528851.958145
2016-02-25 22:25:00,38219187752.5365
2016-02-25 23:25:00,39334034152.70574
2016-02-26 00:25:00,35082772090.81217
2016-02-26 01:25:00,36118434462.377235
2016-02-26 02:25:00,35949548986.29935
2016-02-26 03:25:00,16218466670.967224
2016-02-26 04:25:00,20919752905.643196
2016-02-26 05:25:00,40470218777.69681
2016-02-26 06:25:00,26035870411.499706
2016-02-26 07:25:00,10021279860.157047
2016-02-26 08:25:00,44217251508.01891
2016-02-26 09:25:00,26973033110.1906
2016-02-26 10:25:00,39726010263.65059
2016-02-26 11:25:00,38165690496.94057
2016-02-26 12:25:00,44338606341.12878
2016-02-26 13:25:00,40941884562.3838
2016-02-26 14:25:00,45920769977.79858
2016-02-26 15:25:00,39758472681.50748
2016-02-26 16:25:00,45377808228.659546
2016-02-26 17:25:00,42404715946.49557
2016-02-26 18:25:00,38105822112.60637
2016-02-26 19:25:00,47632075382.70278
2016-02-26 20:25:00,45085545338.91996
2016-02-26 21:25:00,50952040229.505775
2016-02-26 22:25:00,38606410799.18454
2016-02-26 23:25:00,37135893608.975815
2016-02-27 00:25:00,42478337878.582214
2016-02-27 01:25:00,41686699850.595566
2016-02-27 02:25:00,32552119304.361225
2016-02-27 03:25:00,20399241800.62949
2016-02-27 04:25:00,35403452237.30498
2016-02-27 05:25:00,35931952535.49841
2016-02-27 06:25:00,23623437458.303284
2016-02-27 07:25:00,24991915459.67214
2016-02-27 08:25:00,11508685597.973562
2016-02-27 09:25:00,41923240646.132195
2016-02-27 10:25:00,37624144554.18782
2016-02-27 11:25:00,40069343312.323906
2016-02-27 12:25:00,28798715445.30085
2016-02-27 13:25:00,49770448671.12611
2016-02-27 14:25:00,50722982982.01091
2016-02-27 15:25:00,42984286403.62274
2016-02-27 16:25:00,48704245333.22839
2016-02-27 17:25:00,33544093936.006737
2016-02-27 18:25:00,44033297806.82989
2016-02-27 19:25:00,4288477544.0472655
2016-02-27 20:25:00,50063925109.196785
2016-02-27 21:25:00,45974368362.4221
2016-02-27 22:25:00,54957963270.46225
2016-02-27 23:25:00,40685522477.43922
2016-02-28 00:25:00,43567396376.715614
2016-02-28 01:25:00,27231215517.63183
2016-02-28 02:25:00,47311799752.32034
2016-02-28 03:25:00,30224634734.341705
2016-02-28 04:25:00,42074125155.29879
2016-02-28 05:25:00,42825311572.248825
2016-02-28 06:25:00,47893392789.999344
2016-02-28 07:25:00,50658867178.51787
2016-02-28 08:25:00,41432360346.20281
2016-02-28 09:25:00,49864296408.731064
2016-02-28 10:25:00,61812387631.58991
2016-02-28 11:25:00,34179386487.336853
2016-02-28 12:25:00,21497199653.19095
2016-02-28 13:25:00,46278058832.27952
2016-02-28 14:25:00,54654677316.71519
2016-02-28 15:25:00,47034706216.7195
2016-02-28 16:25:00,54155706694.57848
2016-02-28 17:25:00,46465046404.296295
2016-02-28 18:25:00,59078465499.67995
2016-02-28 19:25:00,53436477050.34738
2016-02-28 20:25:00,60904754608.95575
2016-02-28 21:25:00,50131277041.572754
2016-02-28 22:25:00,59475194674.9216
2016-02-28 23:25:00,53106493033.316154
2016-02-29 00:25:00,50078993334.30792
2016-02-29 01:25:00,44162945220.202255
2016-02-29 02:25:00,50583728311.01735
2016-02-29 03:25:00,46350062699.924706
2016-02-29 04:25:00,39629533171.328255
2016-02-29 05:25:00,47832108599.27887
2016-02-29 06:25:00,51347353598.361145
2016-02-29 07:25:00,50711353143.83788
2016-02-29 08:25:00,57965338292.97976
2016-02-29 09:25:00,51356758597.927155
2016-02-29 10:25:00,52549777736.42467
2016-02-29 11:25:00,50537208958.32523
2016-02-29 12:25:00,38725743051.74257
2016-02-29 13:25:00,58378450370.69124
2016-02-29 14:25:00,53607991881.14265
2016-02-29 15:25:00,57146193169.488205
2016-02-29 16:25:00,55074565039.27531
2016-02-29 17:25:00,61856682145.67501
2016-02-29 18:25:00,46467675759.01367
2016-02-29 19:25:00,64149782846.3134
2016-02-29 20:25:00,50096286398.02608
2016-02-29 21:25:00,55702778558.67401
2016-02-29 22:25:00,58074861029.861404
2016-02-29 23:25:00,45594426605.76064
2016-03-01 00:25:00,53538212852.10448
2016-03-01 01:25:00,52553114994.33519
2016-03-01 02:25:00,55163558583.55587
2016-03-01 03:25:00,50584941859.34845
2016-03-01 04:25:00,56801039798.318245
2016-03-01 05:25:00,62408340991.18691
2016-03-01 06:25:00,37688058099.62568
2016-03-01 07:25:00,49081759993.227646
2016-03-01 08:25:00,68843686661.97519
2016-03-01 09:25:00,46466563339.71017
2016-03-01 10:25:00,55157490841.900375
2016-03-01 11:25:00,61768194246.5324
2016-03-01 12:25:00,30299773601.842224
2016-03-01 13:25:00,49524806263.10623
2016-03-01 14:25:00,40354223783.0493
2016-03-01 15:25:00,35680141256.795456
2016-03-01 16:25:00,46215358835.17276
2016-03-01 17:25:00,51298204890.951645
2016-03-01 18:25:00,51349376178.91297
2016-03-01 19:25:00,52266616459.16833
2016-03-01 20:25:00,54398517489.82579
2016-03-01 21:25:00,61889650208.66985
2016-03-01 22:25:00,35459275460.53551
2016-03-01 23:25:00,26309424431.13485
2016-03-02 00:25:00,52299989038.273544
2016-03-02 01:25:00,35472321105.09482
2016-03-02 02:25:00,45538299995.447334
2016-03-02 03:25:00,43049008981.281334
2016-03-02 04:25:00,62391856959.68949
2016-03-02 05:25:00,53321594475.00338
2016-03-02 06:25:00,56383882559.503105
2016-03-02 07:25:00,57231546068.775475
2016-03-02 08:25:00,47876605371.41915
2016-03-02 09:25:00,63844575441.04211
2016-03-02 10:25:00,58099738770.648926
2016-03-02 11:25:00,54234385078.04471
2016-03-02 12:25:00,65008368290.56566
2016-03-02 13:25:00,58917872603.86457
2016-03-02 14:25:00,56433739170.105736
2016-03-02 15:25:00,51139937962.770874
2016-03-02 16:25:00,51664999874.0262
2016-03-02 17:25:00,54018575733.164345
2016-03-02 18:25:00,46581243656.998985
2016-03-02 19:25:00,50426169286.02972
2016-03-02 20:25:00,54816686018.916855
2016-03-02 21:25:00,55293104867.90064
2016-03-02 22:25:00,46960275252.41212
2016-03-02 23:25:00,38684077892.374855
2016-03-03 00:25:00,43234580746.91183
2016-03-03 01:25:00,41351659382.18476
2016-03-03 02:25:00,57248232358.32808
2016-03-03 03:25:00,60195637867.4838
2016-03-03 04:25:00,35405171430.77403
2016-03-03 05:25:00,43903245877.34715
2016-03-03 06:25:00,46991321863.88272
2016-03-03 07:25:00,34265447289.817265
2016-03-03 08:25:00,57019781884.998764
2016-03-03 09:25:00,49844576248.35071
2016-03-03 10:25:00,43083493979.69005
2016-03-03 11:25:00,39134000936.12966
2016-03-03 12:25:00,36584639279.57428
2016-03-03 13:25:00,33759802151.859512
2016-03-03 14:25:00,2073043936.5991817
2016-03-03 15:25:00,12546269421.062864
2016-03-03 16:25:00,27010248592.34429
2016-03-03 17:25:00,13520243085.797081
2016-03-03 18:25:00,26731435863.274387
2016-03-03 19:25:00,44354786985.54343
2016-03-03 20:25:00,44133820060.25589
2016-03-03 21:25:00,52783588048.21633
2016-03-03 22:25:00,43261582197.27877
2016-03-03 23:25:00,21828801734.66364
2016-03-04 00:25:00,42313194176.525215
2016-03-04 01:25:00,26555572484.292683
2016-03-04 02:25:00,28650258032.796455
2016-03-04 03:25:00,46714531715.36465
2016-03-04 04:25:00,40794438440.15532
2016-03-04 05:25:00,40942693594.60453
2016-03-04 06:25:00,41178020841.81007
2016-03-04 07:25:00,38782375307.19384
2016-03-04 08:25:00,31442835000.709515
2016-03-04 09:25:00,28711845610.59971
2016-03-04 10:25:00,27167706488.304333
2016-03-04 11:25:00,30821498255.18703
2016-03-04 12:25:00,18213438998.26573
2016-03-04 13:25:00,35543515940.51927
2016-03-04 14:25:00,43096236237.16659
2016-03-04 15:25:00,54271398302.14322
2016-03-04 16:25:00,746231094.5980468
2016-03-04 17:25:00,39913604609.83292
2016-03-04 18:25:00,26129515891.04948
2016-03-04 19:25:00,48288099384.68916
2016-03-04 20:25:00,50693352176.92659
2016-03-04 21:25:00,42005964190.70209
2016-03-04 22:25:00,34249772290.540573
2016-03-04 23:25:00,38462301934.866585
2016-03-05 00:25:00,42278203532.97854
2016-03-05 01:25:00,32319724798.955845
2016-03-05 02:25:00,33257898787.922653
2016-03-05 03:25:00,45079882113.37484
2016-03-05 04:25:00,40906691660.78194
2016-03-05 05:25:00,40104637342.953354
2016-03-05 06:25:00,36967109261.92552
2016-03-05 07:25:00,45216305171.59584
2016-03-05 08:25:00,43777643625.078445
2016-03-05 09:25:00,31315210167.888977
2016-03-05 10:25:00,35492951426.723495
2016-03-05 11:25:00,36468340897.843994
2016-03-05 12:25:00,28736723351.38723
2016-03-05 13:25:00,25279930930.252872
2016-03-05 14:25:00,40229733950.0841
2016-03-05 15:25:00,30953775023.27678
2016-03-05 16:25:00,24936800139.634743
2016-03-05 17:25:00,36296522679.96595
2016-03-05 18:25:00,43251570423.5472
2016-03-05 19:25:00,41994941126.6946
2016-03-05 20:25:00,34957270967.57106
2016-03-05 21:25:00,40562347321.83271
2016-03-05 22:25:00,38925068365.12552
2016-03-05 23:25:00,36762019593.96986
2016-03-06 00:25:00,44457432948.54884
2016-03-06 01:25:00,40589247643.172066
2016-03-06 02:25:00,38045245825.07903
2016-03-06 03:25:00,34533439212.93487
2016-03-06 04:25:00,39881951224.19676
2016-03-06 05:25:00,37020606517.52145
2016-03-06 06:25:00,7367553047.127186
2016-03-06 07:25:00,16657164392.659369
2016-03-06 08:25:00,36809246849.85511
2016-03-06 09:25:00,25829769453.268127
2016-03-06 10:25:00,30415667467.462143
2016-03-06 11:25:00,39866478482.97526
2016-03-06 12:25:00,32876743482.9301
2016-03-06 13:25:00,21247714342.122593
2016-03-06 14:25:00,30477153916.237804
2016-03-06 15:25:00,33927069563.495937
2016-03-06 16:25:00,26130931697.435764
2016-03-06 17:25:00,28623357711.457104
2016-03-06 18:25:00,16689424552.461073
2016-03-06 19:25:00,24069214211.926834
2016-03-06 20:25:00,27821910167.79407
2016-03-06 21:25:00,17375180488.559372
2016-03-06 22:25:00,20768969525.504196
2016-03-06 23:25:00,23340377310.074535
2016-03-07 00:25:00,23024854743.9889
2016-03-07 01:25:00,23080880225.27462
2016-03-07 02:25:00,19310688947.634045
2016-03-07 03:25:00,17779494340.870388
2016-03-07 04:25:00,23923891799.27778
2016-03-07 05:25:00,26031926379.423637
2016-03-07 06:25:00,17089490985.613245
2016-03-07 07:25:00,24872583207.11411
2016-03-07 08:25:00,21228702084.935383
2016-03-07 09:25:00,28423324494.881016
2016-03-07 10:25:00,32748208488.86124
2016-03-07 11:25:00,21156394830.207424
2016-03-07 12:25:00,25171823999.757504
2016-03-07 13:25:00,36885902652.76951
2016-03-07 14:25:00,42954352211.45564
2016-03-07 15:25:00,18653957042.45452
2016-03-07 16:25:00,42318048369.84961
2016-03-07 17:25:00,35483748685.21266
2016-03-07 18:25:00,29195040104.432133
2016-03-07 19:25:00,26342898139.26765
2016-03-07 20:25:00,33009020251.019848
2016-03-07 21:25:00,35162259506.49913
2016-03-07 22:25:00,33705799251.125626
2016-03-07 23:25:00,23915902606.098045
2016-03-08 00:25:00,32961085091.941452
2016-03-08 01:25:00,22103569302.62988
2016-03-08 02:25:00,37707879389.03362
2016-03-08 03:25:00,14993086243.640415
2016-03-08 04:25:00,32781075422.828495
2016-03-08 05:25:00,40083602505.21431
2016-03-08 06:25:00,36475622187.83059
2016-03-08 07:25:00,36143716719.27512
2016-03-08 08:25:00,37135893608.975815
2016-03-08 09:25:00,18518949790.6198
2016-03-08 10:25:00,27797436943.116913
2016-03-08 11:25:00,40463342003.82058
2016-03-08 12:25:00,41487677924.295395
2016-03-08 13:25:00,36036924466.13844
2016-03-08 14:25:00,31095355661.90495
2016-03-08 15:25:00,23419460209.651127
2016-03-08 16:25:00,30351551663.9691
2016-03-08 17:25:00,39162418192.88288
2016-03-08 18:25:00,41340636318.17728
2016-03-08 19:25:00,41132209392.3111
2016-03-08 20:25:00,39511009950.99096
2016-03-08 21:25:00,40309727010.90902
2016-03-08 22:25:00,37640224069.574875
2016-03-08 23:25:00,39045715295.04224
2016-03-09 00:25:00,29707258629.183334
2016-03-09 01:25:00,36051284788.05644
2016-03-09 02:25:00,38160431787.505806
2016-03-09 03:25:00,39280031251.971855
2016-03-09 04:25:00,38515293545.324554
2016-03-09 05:25:00,23657012295.46368
2016-03-09 06:25:00,37117083609.84379
2016-03-09 07:25:00,21161350152.55941
2016-03-09 08:25:00,35250241760.50378
2016-03-09 09:25:00,28712856900.875626
2016-03-09 10:25:00,23519476817.93917
2016-03-09 11:25:00,31900241592.506096
2016-03-09 12:25:00,37218414895.490524
2016-03-09 13:25:00,37071575547.42759
2016-03-09 14:25:00,35470905298.70854
2016-03-09 15:25:00,26382844105.166313
2016-03-09 16:25:00,39785373002.84683
2016-03-09 17:25:00,33474213777.94098
2016-03-09 18:25:00,24967239976.9398
2016-03-09 19:25:00,12541718614.821245
2016-03-09 20:25:00,28019516287.70796
2016-03-09 21:25:00,29066606239.390865
2016-03-09 22:25:00,16173261995.633802
2016-03-09 23:25:00,19204907984.773285
2016-03-10 00:25:00,26649622479.952824
2016-03-10 01:25:00,25989553316.862778
2016-03-10 02:25:00,36218147683.582504
2016-03-10 03:25:00,23726690195.474255
2016-03-10 04:25:00,28273350146.96275
2016-03-10 05:25:00,29631108471.4069
2016-03-10 06:25:00,32852068000.19776
2016-03-10 07:25:00,33842727954.484585
2016-03-10 08:25:00,21819902380.235584
2016-03-10 09:25:00,22903499910.87904
2016-03-10 10:25:00,22900870556.16166
2016-03-10 11:25:00,33832817309.780613
2016-03-10 12:25:00,26556988290.678963
2016-03-10 13:25:00,35599339163.74981
2016-03-10 14:25:00,32942982996.002567
2016-03-10 15:25:00,41971681450.34855
2016-03-10 16:25:00,30620049232.224663
2016-03-10 17:25:00,31731558374.48339
2016-03-10 18:25:00,12674197640.966175
2016-03-10 19:25:00,12740740541.121414
2016-03-10 20:25:00,13013586657.563417
2016-03-10 21:25:00,20358689060.565277
2016-03-10 22:25:00,30051906355.215336
2016-03-10 23:25:00,29818399430.506447
2016-03-11 00:25:00,28363354981.51923
2016-03-11 01:25:00,23479733110.09569
2016-03-11 02:25:00,24730901439.458347
2016-03-11 03:25:00,27569188727.842785
2016-03-11 04:25:00,35483647556.185074
2016-03-11 05:25:00,27496578086.032055
2016-03-11 06:25:00,1603501861.4916153
2016-03-11 07:25:00,22871239751.077335
2016-03-11 08:25:00,37349478115.24917
2016-03-11 09:25:00,32669327847.339832
2016-03-11 10:25:00,21068918221.340733
2016-03-11 11:25:00,19763039088.05105
2016-03-11 12:25:00,13748187913.988436
2016-03-11 13:25:00,14162109023.920649
2016-03-11 14:25:00,24273595976.689358
2016-03-11 15:25:00,14121859670.939213
2016-03-11 16:25:00,29114136882.358894
2016-03-11 17:25:00,20967283548.611225
2016-03-11 18:25:00,15515013155.040403
2016-03-11 19:25:00,17992573202.005783
2016-03-11 20:25:00,8733705080.861433
2016-03-11 21:25:00,18447957213.250534
2016-03-11 22:25:00,18253587222.219574
2016-03-11 23:25:00,20228940518.16532
2016-03-12 00:25:00,23536061978.464184
2016-03-12 01:25:00,28030033706.57748
2016-03-12 02:25:00,26608462965.72306
2016-03-12 03:25:00,25487751081.953506
2016-03-12 04:25:00,36911791683.83294
2016-03-12 05:25:00,34584610500.896194
2016-03-12 06:25:00,32592773173.45303
2016-03-12 07:25:00,33644110544.29478
2016-03-12 08:25:00,37430482466.35
2016-03-12 09:25:00,30433870692.42862
2016-03-12 10:25:00,21821520444.677048
2016-03-12 11:25:00,1302339617.3239796
2016-03-12 12:25:00,24160129207.73164
2016-03-12 13:25:00,25407656892.100998
2016-03-12 14:25:00,20486111635.33063
2016-03-12 15:25:00,23070059419.322323
2016-03-12 16:25:00,724184966.5830889
2016-03-12 17:25:00,15642031213.69539
2016-03-12 18:25:00,19615795223.877754
2016-03-12 19:25:00,28730251093.621372
2016-03-12 20:25:00,21820408025.37354
2016-03-12 21:25:00,12984461497.61705
2016-03-12 22:25:00,14224303375.889452
2016-03-12 23:25:00,15993050068.46566
2016-03-13 00:25:00,0.0
2016-03-13 01:25:00,18653957042.45452
2016-03-13 02:25:00,17813069178.030785
2016-03-13 03:25:00,22302793486.985233
2016-03-13 04:25:00,17685848861.320614
2016-03-13 05:25:00,16334765052.697508
2016-03-13 06:25:00,24372399036.6463
2016-03-13 07:25:00,16411926500.74986
2016-03-13 08:25:00,20851187424.936127
2016-03-13 09:25:00,15851772816.920265
2016-03-13 10:25:00,16636432942.003101
2016-03-13 11:25:00,11284078027.69273
2016-03-13 12:25:00,17520705159.263615
2016-03-13 13:25:00,21258939664.185257
2016-03-13 14:25:00,14107297090.966028
2016-03-13 15:25:00,10033516472.495625
2016-03-13 16:25:00,12082491700.528017
2016-03-13 17:25:00,14485823041.2412
2016-03-13 18:25:00,10475349194.043106
2016-03-13 19:25:00,10482529355.002106
2016-03-13 20:25:00,24940036268.517673
2016-03-13 21:25:00,23096757482.60649
2016-03-13 22:25:00,14873450603.99961
2016-03-13 23:25:00,21755584318.68736
2016-03-14 00:25:00,25265064963.196915
2016-03-14 01:25:00,26481343778.040485
2016-03-14 02:25:00,24659200958.89594
2016-03-14 03:25:00,2957215024.8321023
2016-03-14 04:25:00,20270302290.450264
2016-03-14 05:25:00,25800340906.238987
2016-03-14 06:25:00,3621329349.0258107
2016-03-14 07:25:00,23447371821.266396
2016-03-14 08:25:00,28847459636.599976
2016-03-14 09:25:00,5385019590.222441
2016-03-14 10:25:00,28129443540.699974
2016-03-14 11:25:00,26313368463.21092
2016-03-14 12:25:00,5303307335.928469
2016-03-14 13:25:00,18711398330.126522
2016-03-14 14:25:00,23097971030.93759
2016-03-14 15:25:00,24598624671.3686
2016-03-14 16:25:00,25483705920.849846
2016-03-14 17:25:00,27705510657.036198
2016-03-14 18:25:00,29820523140.08587
2016-03-14 19:25:00,26030004927.8994
2016-03-14 20:25:00,21282502727.614086
2016-03-14 21:25:00,20563677599.49335
2016-03-14 22:25:00,8072321240.412697
2016-03-14 23:25:00,10750319020.06453
2016-03-15 00:25:00,8296322036.52798
2016-03-15 01:25:00,9323590698.802944
2016-03-15 02:25:00,6585117760.651363
2016-03-15 03:25:00,8903298460.132462
2016-03-15 04:25:00,6218828422.71477
2016-03-15 05:25:00,13445710992.462109
2016-03-15 06:25:00,14330185467.777805
2016-03-15 07:25:00,14715588191.929201
2016-03-15 08:25:00,23859068092.591595
2016-03-15 09:25:00,27503252601.853096
2016-03-15 10:25:00,29116058333.883133
2016-03-15 11:25:00,28399862560.47978
2016-03-15 12:25:00,20643266144.2079
2016-03-15 13:25:00,14832493347.825033
2016-03-15 14:25:00,17135302435.112217
2016-03-15 15:25:00,9974457120.382158
2016-03-15 16:25:00,24180152755.194767
2016-03-15 17:25:00,23110409901.331352
2016-03-15 18:25:00,21024724836.283226
2016-03-15 19:25:00,16824431804.295792
2016-03-15 20:25:00,10906361109.63829
2016-03-15 21:25:00,20337249706.71587
2016-03-15 22:25:00,13767705816.313604
2016-03-15 23:25:00,18848225904.45789
2016-03-16 00:25:00,15931563619.689999
2016-03-16 01:25:00,17493905966.95185
2016-03-16 02:25:00,22371561225.747486
2016-03-16 03:25:00,22769200562.23746
2016-03-16 04:25:00,21872792861.665962
2016-03-16 05:25:00,17662993701.084923
2016-03-16 06:25:00,30630364393.039
2016-03-16 07:25:00,22411203804.563374
2016-03-16 08:25:00,29895662007.58639
2016-03-16 09:25:00,25800442035.26658
2016-03-16 10:25:00,21208476279.417072
2016-03-16 11:25:00,13782470654.34197
